Unnamed: 0,DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
993642,160304826,2016-01-14,2014-01-13,1900,3,Southwest,363,510,VEHICLE - STOLEN,,13.0,,,707.0,GARAGE/CARPORT,,,IC,Invest Cont,510.0,,,,4000    SANTA ROSALIA                DR,,"(34.0121, -118.3423)"
794419,132120299,2013-12-30,2013-12-28,1500,21,Topanga,2129,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1300,35.0,F,H,108.0,PARKING LOT,,,IC,Invest Cont,740.0,,,,19900    ROSCOE                       BL,,"(34.2203, -118.5667)"
1460441,170705638,2017-02-07,2017-02-07,1930,7,Wilshire,739,625,OTHER ASSAULT,0416 0603,28.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625.0,,,,4600    WILSHIRE                     BL,,"(34.0653, -118.3269)"
1484108,171207380,2017-02-16,2017-02-15,1830,12,77th Street,1211,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0445 0552,14.0,M,B,501.0,SINGLE FAMILY DWELLING,301.0,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627.0,,,,5100 S  VICTORIA                     AV,,"(33.9941, -118.3322)"
784814,132019081,2013-11-14,2013-11-11,1830,20,Olympic,2088,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,37.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745.0,,,,1700    NEW ENGLAND                  ST,,"(34.0432, -118.2877)"
1529564,172012667,2017-06-20,2017-06-20,1540,20,Olympic,2031,210,ROBBERY,0344 0448,25.0,F,B,112.0,"BUS, SCHOOL, CHURCH",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,,,,6TH                          ST,WESTERN                      AV,"(34.0599, -118.3139)"
898416,141218625,2014-08-17,2014-08-16,2300,12,77th Street,1256,860,BATTERY WITH SEXUAL CONTACT,0500 0913,43.0,F,B,121.0,YARD (RESIDENTIAL/BUSINESS),500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,860.0,,,,300 W  73RD                         ST,,"(33.9737, -118.2783)"
648879,121509044,2012-03-29,2012-03-20,800,15,N Hollywood,1522,354,THEFT OF IDENTITY,0100 1822,18.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,13000    VANOWEN                      ST,,"(34.194, -118.4163)"
1007786,150209271,2015-04-06,2015-04-06,1650,2,Rampart,245,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",1402 0329 0311,16.0,M,W,109.0,PARK/PLAYGROUND,,,JA,Juv Arrest,740.0,998.0,,,6TH                          ST,PARK VIEW,"(34.0612, -118.2785)"
613143,121200824,2012-10-08,2012-10-08,950,12,77th Street,1239,310,BURGLARY,0344 1822 1602 1402 0329,,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,310.0,,,,5900 S  HOOVER                       ST,,"(33.9874, -118.287)"
719090,140310123,2014-04-17,2012-09-01,1500,3,Southwest,376,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 2000 1243 0913 0416 0432,,M,H,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,AO,Adult Other,230.0,,,,3800    LA SALLE                     AV,,"(34.0174, -118.3057)"
1371839,161616766,2016-11-26,2016-11-25,2300,16,Foothill,1656,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,25.0,M,O,101.0,STREET,,,IC,Invest Cont,440.0,,,,7800    FOOTHILL                     BL,,"(34.2591, -118.3027)"
693670,121922332,2012-11-04,2012-11-04,130,19,Mission,1951,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1310 1240 1309 0302 1100 0450,18.0,F,O,101.0,STREET,101.0,REVOLVER,IC,Invest Cont,230.0,,,,DEVONSHIRE                   ST,SEPULVEDA,"(34.2573, -118.4674)"
1107944,151219105,2015-08-10,2015-08-10,1230,12,77th Street,1273,210,ROBBERY,0302 0344 0377 1309,72.0,M,H,108.0,PARKING LOT,102.0,HAND GUN,IC,Invest Cont,210.0,,,,8800 S  WESTERN                      AV,,"(33.9582, -118.309)"
446758,111428049,2011-10-05,2011-10-05,330,14,Pacific,1454,510,VEHICLE - STOLEN,,10.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,12900    ADMIRAL                      AV,,"(33.9855, -118.4289)"
148350,101614390,2010-07-21,2010-07-18,2100,16,Foothill,1638,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,22.0,M,O,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,10500    HILLHAVEN                    AV,,"(34.2596, -118.2901)"
1182516,151922967,2015-12-07,2015-12-06,1000,19,Mission,1985,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,41.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,8600    VAN NUYS                     BL,,"(34.2258, -118.4494)"
216881,100209551,2010-04-09,2010-04-09,1230,2,Rampart,249,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 1606,53.0,M,B,101.0,STREET,,,IC,Invest Cont,331.0,,,,BIXEL                        ST,7TH                          ST,"(34.0509, -118.2642)"
531553,120306349,2012-02-08,2012-02-08,800,3,Southwest,328,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,37.0,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,440.0,,,,800 W  32ND                         ST,,"(34.0248, -118.2818)"
840001,140606012,2014-02-05,2014-02-05,1220,6,Hollywood,648,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1300,26.0,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,SUNSET,SAINT ANDREWS,"(34.0981, -118.3109)"
32857,130412819,2013-08-17,2013-08-16,2200,4,Hollenbeck,478,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400,21.0,M,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,,,,WHITTIER,LORENA,"(34.0267, -118.1985)"
611464,121120421,2012-11-03,2012-11-03,1150,11,Northeast,1113,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,,M,W,404.0,DEPARTMENT STORE,,,AA,Adult Arrest,440.0,,,,2600    COLORADO                     BL,,"(34.1422, -118.223)"
415792,111122058,2011-12-09,2011-12-09,500,11,Northeast,1141,510,VEHICLE - STOLEN,,10.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,FRANKLIN                     AV,VERMONT                      AV,"(34.1054, -118.2918)"
1053617,150626100,2015-12-14,2015-12-11,2230,6,Hollywood,646,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27.0,F,H,102.0,SIDEWALK,,,IC,Invest Cont,440.0,,,,HOLLYWOOD                    BL,LAS PALMAS                   AV,"(34.1016, -118.3361)"
1312855,161114934,2016-08-17,2016-08-16,1930,11,Northeast,1162,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1210,47.0,F,W,108.0,PARKING LOT,,,IC,Invest Cont,440.0,,,,4500 W  SUNSET                       BL,,"(34.0982, -118.2874)"
201547,111004070,2011-01-02,2010-12-26,1500,10,West Valley,1008,310,BURGLARY,0344 1607,53.0,F,W,108.0,PARKING LOT,,,IC,Invest Cont,310.0,,,,7700    BALBOA                       BL,,"(34.2105, -118.5011)"
443209,111416707,2011-06-05,2011-06-02,1500,14,Pacific,1494,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,76.0,F,O,212.0,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,440.0,,,,100    WORLD                        WY,,"(33.9451, -118.4029)"
1360355,161516271,2016-08-10,2016-08-09,1900,15,N Hollywood,1525,510,VEHICLE - STOLEN,,15.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,6500    AGNES                        AV,,"(34.1885, -118.3954)"
502472,112018358,2011-09-15,2011-05-01,1200,20,Olympic,2055,354,THEFT OF IDENTITY,0100,48.0,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1200 S  NORMANDIE                    AV,,"(34.0491, -118.3)"
159335,131215771,2013-06-22,2013-06-22,2345,12,77th Street,1265,210,ROBBERY,0429 0447 0416 1822 0342 0344,18.0,M,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,79TH                         ST,NORMANDIE,"(33.9673, -118.3003)"
978477,142100896,2014-12-07,2014-12-07,1300,21,Topanga,2134,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,51.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,SAUSALITO,SHERMAN                      WY,"(34.2034, -118.6135)"
668275,121710354,2012-04-28,2012-04-28,735,17,Devonshire,1795,510,VEHICLE - STOLEN,,11.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,17100    ROSCOE                       BL,,"(34.2212, -118.5055)"
585714,120905023,2012-01-20,2012-01-19,2200,9,Van Nuys,915,210,ROBBERY,0448 0346 0910 1256 1255 0327,47.0,F,W,124.0,BUS STOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,SHERMAN                      WY,VAN NUYS                     BL,"(34.2012, -118.4487)"
1337266,161316084,2016-07-21,2016-07-21,1400,13,Newton,1364,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0104,,M,H,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,745.0,,,,4400 S  CENTRAL                      AV,,"(34.0039, -118.2565)"
18866,130308431,2013-03-13,2013-03-08,1200,3,Southwest,316,354,THEFT OF IDENTITY,0377 1822,56.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1800 W  24TH                         ST,,"(34.0346, -118.303)"
1335054,161311394,2016-05-04,2016-05-04,1340,13,Newton,1321,624,BATTERY - SIMPLE ASSAULT,0913 0601 0400 1202,74.0,M,O,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,MAIN                         ST,22ND                         ST,"(34.0283, -118.2664)"
798809,140116462,2014-07-13,2014-07-12,2350,1,Central,176,510,VEHICLE - STOLEN,,13.0,M,O,101.0,STREET,,,AO,Adult Other,510.0,,,,7TH                          ST,MAPLE                        AV,"(34.0419, -118.2485)"
1456638,170608783,2017-03-19,2017-03-19,15,6,Hollywood,645,350,"THEFT, PERSON",0346,23.0,F,O,102.0,SIDEWALK,,,IC,Invest Cont,350.0,,,,ORANGE,HOLLYWOOD,"(34.1016, -118.3417)"
580870,120811179,2012-06-22,2012-06-21,2000,8,West LA,898,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",1307 1202 1300 0329,68.0,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,3100 S  DURANGO                      AV,,"(34.0329, -118.3927)"
301412,101517049,2010-08-03,2010-07-30,200,15,N Hollywood,1505,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,30.0,M,O,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,7400    FARMDALE                     AV,,"(34.2049, -118.3812)"
628693,121307599,2012-02-29,2012-02-29,15,13,Newton,1353,624,BATTERY - SIMPLE ASSAULT,0400 0913 1218,52.0,F,B,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,,,,VERNON                       AV,CENTRAL                      AV,"(34.0039, -118.2565)"
416077,111122626,2011-12-21,2011-12-20,1520,11,Northeast,1162,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,27.0,F,H,101.0,STREET,,,IC,Invest Cont,745.0,,,,4100 W  SUNSET                       BL,,"(34.0931, -118.2811)"
568046,120629849,2012-12-16,2012-12-16,1135,6,Hollywood,646,624,BATTERY - SIMPLE ASSAULT,0400 0448 0444,26.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,6700    HOLLYWOOD                    BL,,"(34.1016, -118.3361)"
1087459,151015473,2015-09-26,2015-09-26,2300,10,West Valley,1005,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 0416 1414 0942 1817 1405,31.0,M,W,501.0,SINGLE FAMILY DWELLING,212.0,BOTTLE,IC,Invest Cont,230.0,,,,17900    KESWICK                      ST,,"(34.2121, -118.5225)"
771278,131910816,2013-04-24,2013-04-23,1323,19,Mission,1962,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,46.0,F,H,704.0,ELEMENTARY SCHOOL,,,IC,Invest Cont,440.0,,,,9300    NOBLE                        AV,,"(34.2392, -118.461)"
1489426,171304159,2017-01-03,2017-01-02,2145,13,Newton,1342,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0906,40.0,M,H,401.0,MINI-MART,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,35TH,MAPLE,"(34.0164, -118.2699)"
325142,110113651,2011-07-13,2011-07-12,1930,1,Central,192,330,BURGLARY FROM VEHICLE,0344 1609,60.0,M,B,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,1300 S  HOPE                         ST,,"(34.0395, -118.2656)"
934530,141604505,2014-01-16,2014-01-15,800,16,Foothill,1664,330,BURGLARY FROM VEHICLE,1300 0344 0352 0358 1307 0329,39.0,F,O,101.0,STREET,,,IC,Invest Cont,330.0,,,,11600    SHELDON                      ST,,"(34.2458, -118.3849)"
1249740,160418210,2016-12-01,2016-11-29,1330,4,Hollenbeck,438,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,37.0,M,O,504.0,OTHER RESIDENCE,,,IC,Invest Cont,440.0,,,,2400 N  EASTERN                      AV,,"(34.0728, -118.1804)"
1298747,161006127,2016-02-22,2016-02-19,2000,10,West Valley,1088,310,BURGLARY,1607 0344 1414,50.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310.0,,,,16300    VENTURA                      BL,,"(34.157, -118.488)"
1311452,161112423,2016-06-24,2016-06-23,700,11,Northeast,1145,860,BATTERY WITH SEXUAL CONTACT,0510 0448 0913,23.0,F,H,710.0,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,860.0,,,,2400    RIVERSIDE                    DR,,"(34.1049, -118.2545)"
1032460,150413212,2015-08-05,2015-08-05,1200,4,Hollenbeck,453,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0401 1251 1259 1276,17.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,100    ECHANDIA                     ST,,"(34.0486, -118.2209)"
598229,121011237,2012-06-01,2012-05-31,1925,10,West Valley,1008,624,BATTERY - SIMPLE ASSAULT,0400 0416,54.0,M,W,104.0,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,16800    SATICOY                      ST,,"(34.2084, -118.4991)"
456139,111517203,2011-09-07,2011-08-29,830,15,N Hollywood,1595,649,DOCUMENT FORGERY / STOLEN FELONY,0923 1818,56.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649.0,,,,11400    LAURELCREST                  DR,,"(34.1349, -118.3808)"
1490388,171306302,2017-02-03,2017-02-03,1400,13,Newton,1373,624,BATTERY - SIMPLE ASSAULT,1251 0416,42.0,F,H,724.0,TRADE SCHOOL (MEDICAL-TECHNICAL-BUSINESS)*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,600 E  56TH                         ST,,"(33.9916, -118.2652)"
937763,141611243,2014-07-17,2014-07-16,1035,16,Foothill,1637,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1821 2000,27.0,F,W,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AO,Adult Other,930.0,,,,7800    FENWICK                      ST,,"(34.2615, -118.3027)"
906302,141310071,2014-04-20,2014-04-19,30,13,Newton,1317,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,24.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,HOOPER,OLYMPIC,"(34.0294, -118.2411)"
1261723,160608234,2016-03-07,2016-03-06,2200,6,Hollywood,666,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,28.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,480.0,,,1200 N  GOWER                        ST,,"(34.0944, -118.3277)"
1369747,161612627,2016-08-10,2016-08-10,1930,16,Foothill,1665,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0448,27.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,WENTWORTH,GLENOAKS,"(34.2498, -118.3787)"
301591,101518377,2010-08-24,2010-08-24,830,15,N Hollywood,1548,310,BURGLARY,0344 0924 1409 1403 1402 1607 1608,39.0,M,W,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310.0,,,,5300    SATSUMA                      AV,,"(34.1676, -118.3675)"
1095191,151114480,2015-07-30,2015-07-30,900,11,Northeast,1129,956,"LETTERS, LEWD",1906,20.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,956.0,,,,700    SAN PASCUAL                  AV,,"(34.1177, -118.1731)"
812460,140305751,2014-01-31,2014-01-30,2330,3,Southwest,328,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,19.0,F,I,116.0,OTHER/OUTSIDE,,,IC,Invest Cont,341.0,,,,3300 S  FIGUEROA                     ST,,"(34.0225, -118.2796)"
633183,121318695,2012-09-05,2012-06-11,1,13,Newton,1345,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,,F,B,721.0,HIGH SCHOOL,,,IC,Invest Cont,341.0,,,,1300 E  41ST                         ST,,"(34.0093, -118.2521)"
887183,141116767,2014-09-17,2014-09-16,1530,11,Northeast,1136,310,BURGLARY,0344,51.0,M,O,411.0,PET STORE,,,IC,Invest Cont,310.0,,,,4300    EAGLE ROCK                   BL,,"(34.1227, -118.2233)"
1306406,161020133,2016-12-24,2016-12-09,1200,10,West Valley,1065,354,THEFT OF IDENTITY,1822 0377,59.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,5200    YARMOUTH                     AV,,"(34.1654, -118.5203)"
1048309,150613714,2015-05-28,2015-05-28,1130,6,Hollywood,665,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000,23.0,F,O,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,HOLLYWOOD                    BL,HIGHLAND                     AV,"(34.1016, -118.3387)"
1012039,150218774,2015-09-30,2015-08-09,1400,2,Rampart,266,624,BATTERY - SIMPLE ASSAULT,1813 0356,30.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624.0,901.0,,,700 S  UNION                        AV,,"(34.0531, -118.2738)"
1025256,150323282,2015-10-26,2015-10-21,800,3,Southwest,393,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,23.0,F,W,203.0,OTHER BUSINESS,,,IC,Invest Cont,341.0,,,,4000    CRENSHAW                     BL,,"(34.0098, -118.3351)"
1049684,150617171,2015-07-27,2015-07-26,1400,6,Hollywood,666,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,14.0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,DE LONGPRE,EL CENTRO,"(34.0962, -118.3266)"
1401460,161919343,2016-10-02,2016-10-02,630,19,Mission,1999,888,TRESPASSING,1501,46.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,888.0,,,,7900    WOODMAN                      AV,,"(34.2146, -118.4309)"
6247,130119843,2013-09-06,2013-09-05,1400,1,Central,111,820,ORAL COPULATION,,24.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,820.0,,,,500 N  FIGUEROA                     ST,,"(34.0617, -118.2469)"
1407519,162010326,2016-05-07,2016-05-05,1630,20,Olympic,2025,649,DOCUMENT FORGERY / STOLEN FELONY,0100 0930,25.0,F,O,102.0,SIDEWALK,,,IC,Invest Cont,649.0,,,,300 S  NORMANDIE                    AV,,"(34.069, -118.3004)"
1282495,160811575,2016-06-09,2016-06-08,1740,8,West LA,886,956,"LETTERS, LEWD",1210 1202,65.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956.0,,,,1200    ROXBURY                      DR,,"(34.0562, -118.4046)"
275997,100818824,2010-12-02,2010-12-02,1700,8,West LA,807,330,BURGLARY FROM VEHICLE,0352 1609,30.0,M,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,BEVERLY GLEN,MULHOLLAND,"(34.1307, -118.4421)"
514096,120105051,2012-01-20,2012-01-15,1630,1,Central,157,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 1814 0416 1218,46.0,F,B,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626.0,,,,5TH,CROCKER,"(34.043, -118.242)"
1379408,161716526,2016-09-16,2016-09-15,1915,17,Devonshire,1777,330,BURGLARY FROM VEHICLE,0344,47.0,M,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,16200    ITASCA                       ST,,"(34.2452, -118.4861)"
135365,101508821,2010-03-22,2010-03-20,1500,15,N Hollywood,1543,310,BURGLARY,0344 0352 1221 1608,38.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310.0,,,,5500    CORTEEN                      PL,,"(34.1704, -118.4019)"
368183,110614705,2011-06-02,2011-06-01,2330,6,Hollywood,646,121,"RAPE, FORCIBLE",0400 0401 0516 0510 0503 0527 1402 1820,28.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121.0,998.0,,,1500    VINE                         ST,,"(34.098, -118.3267)"
5178,130116663,2013-07-20,2013-07-20,45,1,Central,166,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,62.0,M,B,710.0,OTHER PREMISE,,,IC,Invest Cont,440.0,,,,600    SAN JULIAN                   ST,,"(34.0428, -118.2461)"
389458,110900577,2011-02-09,2011-02-09,1850,9,Van Nuys,989,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",1402 1501,77.0,M,H,203.0,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740.0,,,,13700    VENTURA                      BL,,"(34.148, -118.4312)"
1243810,160407412,2016-03-20,2016-03-20,1300,4,Hollenbeck,477,510,VEHICLE - STOLEN,,15.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,900 S  SOTO                         ST,,"(34.0344, -118.2157)"
970579,142006727,2014-03-01,2014-02-28,1910,20,Olympic,2069,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,36.0,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,ELDEN                        ST,11TH                         ST,"(34.0508, -118.2877)"
1378494,161714743,2016-08-12,2016-08-12,55,17,Devonshire,1792,210,ROBBERY,0337 1501 0344 0355 0400 0216,29.0,M,O,101.0,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210.0,,,,BRYANT                       ST,KELVIN                       AV,"(34.2243, -118.5623)"
771626,131911677,2013-05-08,2013-05-08,800,19,Mission,1972,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,12.0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,NORDHOFF                     ST,COLUMBUS,"(34.2355, -118.4654)"
1135668,151506814,2015-02-19,2015-02-19,30,15,N Hollywood,1585,330,BURGLARY FROM VEHICLE,1302 1602 0344,30.0,M,O,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,3900    RIVERTON                     AV,,"(34.1401, -118.3668)"
66472,130817256,2013-12-02,2013-12-01,1630,8,West LA,802,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,41.0,F,W,104.0,DRIVEWAY,,,IC,Invest Cont,420.0,,,,1100    FISKE                        ST,,"(34.049, -118.5225)"
